DAUID,Pop2016,Instability_DA16,Deprivation_DA16,Dependency_DA16,Ethniccon_DA16,Instability_q_DA16,Deprivation_q_DA16,Dependency_q_DA16,Ethniccon_q_DA16
35320221,550,-0.752836015,-0.832349041,0.719725939,-1.132000589,2,1,5,1
35320222,1234,-0.702383463,-1.120502548,-1.053220748,-0.562973949,2,1,1,2
35320223,657,-0.341663929,0.204341402,-0.399568073,-0.360695756,3,4,2,3
35320224,431,-0.650470406,-0.285699288,-0.457554184,-0.939870349,2,3,2,1
35320225,573,1.030471557,1.008296596,-0.304143077,-0.638491492,5,5,3,2
35320226,883,-0.670501008,-0.94790991,-0.358121123,-0.604685926,2,1,2,2
35320227,510,-0.808856276,-0.315990881,0.037200864,-1.126106005,1,3,3,1
35320228,565,-0.600052491,-0.703104457,-0.134052729,-0.835675405,2,2,3,1
35320229,488,-0.012276471,0.544117894,-0.799342201,-0.579829107,4,4,1,2
35320230,529,-0.253354478,0.003638229,-0.554040037,-0.76488066,3,3,2,2
35320231,523,-0.462082475,-0.418613233,-0.45055653,-0.990063729,3,3,2,1
35320232,468,0.159358387,0.281969053,-0.088636022,-0.715500754,4,4,3,2
35320233,993,0.866723128,1.49727543,-0.414802697,-0.534582435,5,5,2,2
35320234,516,-0.143926028,0.953741446,-0.535989934,-0.747423064,3,5,2,2
35320235,1538,-0.720762686,-0.529790338,-0.482299606,-0.577106774,2,2,2,2
35320236,546,-0.228042544,0.250431915,-0.347259364,-1.097562905,3,4,2,1
35320237,534,-0.474333362,-1.180163474,-0.124478439,-0.917991347,3,1,3,1
35320238,677,-0.58882541,-0.475067179,-0.442678799,-1.088294038,2,2,2,1
35320239,575,0.240942759,0.322288816,1.10956736,-1.0137816,4,4,5,1
35320240,454,0.540621889,0.504609437,-0.492192667,-0.772885309,4,4,2,2
35320241,588,0.952399213,0.326711618,0.855047083,-1.118960625,5,4,5,1
35320242,623,-0.482618141,-0.249548297,-0.570143344,-1.10862188,2,3,2,1
35320243,661,-0.311968749,-0.34229277,0.016059798,-1.092492425,3,3,3,1
35320244,422,-0.52265813,-0.912858834,-0.61741683,-1.009323263,2,1,2,1
35320246,558,-0.224903781,0.353458604,0.201734401,-1.178322593,3,4,4,1
35320247,439,-0.76177931,-1.147755516,0.011331903,-0.81272707,2,1,3,1
35320248,449,-0.647845855,-0.110197933,-0.41735314,-1.115879495,2,3,2,1
35320249,378,-0.048267063,0.181128925,1.724076074,-0.759036611,4,4,5,2
35320250,997,-0.53389247,-1.003288058,0.135336373,-0.847681648,2,1,4,1
35320251,390,-0.812059237,-0.340533319,-0.713466403,-0.882645658,1,3,2,1
35320252,567,0.70519732,-0.098115637,0.085240203,-0.863293122,4,3,4,1
35320254,828,-0.739767958,-0.631290338,-0.615077262,-0.926877869,2,2,2,1
35320255,471,-0.580323516,-0.381312982,-0.949663689,-0.917878354,2,3,1,1
35320256,439,-0.635773552,-0.672730057,-0.211564204,-0.849433448,2,2,3,1
35320257,532,-0.677579197,-0.469013951,-0.791083791,-0.896440067,2,2,1,1
35320258,499,-0.936266761,0.099161989,-0.833141226,-0.711959904,1,4,1,2
35320259,482,-0.651902805,-0.744252895,-0.47769042,-0.446095527,2,2,2,3
35320260,697,-0.587067895,-0.768022305,0.479492103,-0.995403666,2,2,4,1
35320261,503,-0.210485595,-0.658178307,0.122874999,-1.101693453,3,2,4,1
35320262,543,-0.716075761,-0.930959281,-0.142083918,-0.839744231,2,1,3,1
35320263,593,-0.416941634,-1.087577339,0.080324099,-0.575157884,3,1,4,2
35320264,616,-0.488087296,-0.585644738,0.389178649,-1.065285457,2,2,4,1
35320265,547,-0.597557578,-0.649025795,-0.162153197,-0.795372671,2,2,3,2
35320266,1229,-0.587970024,-0.821633869,-0.404671618,-0.650316174,2,1,2,2
35320267,505,-0.743412404,-0.150367443,-0.513500516,-0.795116949,2,3,2,2
35320268,730,-0.916368453,-0.533926267,-0.655303263,-0.686469569,1,2,2,2
35320269,532,-1.189028206,0.158656926,-0.627826298,-0.639372336,1,4,2,2
35320270,567,-0.825404401,0.264881433,-0.333291507,-0.627906319,1,4,2,2
35320271,1039,-0.388623647,-0.411967959,0.305769735,-0.777972851,3,3,4,2
35320272,1127,-0.390972283,-0.579191708,0.761708657,-0.795720227,3,2,5,2
35320273,538,0.78889369,0.409680001,0.373249411,-0.732819788,5,4,4,2
35320274,904,1.377206695,1.362156865,0.96294583,-0.634253279,5,5,5,2
35320275,934,-0.598413291,0.08014324,-0.400423485,-0.365240059,2,4,2,3
35320276,1093,-0.81976074,-0.502952958,-0.255843299,-0.600490239,1,2,3,2
35320277,599,-0.859087637,-0.390845792,-0.422356565,-0.630882537,1,3,2,2
35320278,1064,-0.151244551,-0.226844996,0.147775379,-0.809548464,3,3,4,1
35320279,465,0.048885436,-0.305103083,-0.431238279,-0.63809733,4,3,2,2
35320280,445,-0.069378627,0.505293156,-0.91774466,-0.812385196,4,4,1,1
35320281,555,1.557289227,0.859164227,3.753109484,-1.20408009,5,5,5,1
35320282,559,0.450618811,0.239165353,1.666436323,-1.159157741,4,4,5,1
35320283,541,1.462052957,1.281663083,0.127286795,-0.547244954,5,5,4,2
35320284,585,1.164652194,1.208841262,0.109909504,-0.658364316,5,5,4,2
35320285,618,0.928960209,1.472604473,2.711594208,-0.951253226,5,5,5,1
35320286,793,0.014351131,-0.544533626,3.35711773,-1.162095305,4,2,5,1
35320287,736,-0.101215246,-0.109291331,3.322526236,-1.067523367,3,3,5,1
35320288,928,1.028894018,1.159567214,0.569048939,-0.868952586,5,5,4,1
35320289,1489,-0.305012529,-0.573156508,2.631174676,-0.989304282,3,2,5,1
35320290,642,-0.428959034,1.246478701,0.004715158,-0.732643925,3,5,3,2
35320291,817,-0.344889142,-0.353419438,0.766961431,-0.793482166,3,3,5,2
35320292,631,-0.884880161,-0.312716811,-0.355623785,-0.752405861,1,3,2,2
35320293,576,-1.50776358,0.712363049,-0.948599857,0.103411764,1,5,1,4
35320294,632,-1.161608762,0.173640769,-0.650156736,-0.608389678,1,4,2,2
35320295,614,-0.618253458,-0.320849337,-1.014301382,-0.635347265,2,3,1,2
35320296,529,-1.068522616,-0.058556902,-0.117280113,-0.560911037,1,3,3,2
35320297,509,-0.866757086,-0.192663308,-0.503240408,-0.647057615,1,3,2,2
35320298,716,-0.661442772,0.087292482,-0.114969644,-0.589955636,2,4,3,2
35320299,871,-0.366689233,-0.146915369,-0.190422645,-0.461979059,3,3,3,3
35320300,710,-0.143527008,0.310612673,0.032428664,-0.655817108,3,4,3,2
35320301,1052,-0.652501235,-0.479276479,-0.309585207,-0.485853462,2,2,3,3
35320302,574,-1.493145973,0.582429206,-0.409255144,-0.229916187,1,4,2,3
35320303,588,-1.402020468,0.792831683,-0.455041353,-0.212963234,1,5,2,3
35320304,514,-1.12328509,-0.532112314,-0.504072574,-0.744644423,1,2,2,2
35320305,626,-1.088246287,-0.332531959,-0.75831968,-0.389896932,1,3,1,3
35320306,629,-1.134290493,-0.10733665,-0.642159586,-0.626114411,1,3,2,2
35320307,672,-0.540642123,-0.642811067,-0.104553252,-0.830459602,2,2,3,1
35320308,423,-0.584099093,-0.999563127,0.323379561,-1.209120893,2,1,4,1
35320309,476,-0.584409342,-0.812863588,0.113619726,-0.854372031,2,1,4,1
35320310,683,-0.855365345,-0.566275317,-0.488887144,-0.452994598,1,2,2,3
35320311,693,-0.694276318,-0.652283359,-0.183252024,-0.529300086,2,2,3,2
35320312,452,-0.43776823,-0.236340151,-0.486686181,-0.882693177,3,3,2,1
35320313,718,-0.572183418,-0.694951159,0.196784849,-0.843638658,2,2,4,1
35320314,1906,1.49908001,-0.203460632,1.89830878,-0.62177591,5,3,5,2
35320315,672,-0.727105632,0.043011021,-0.850873605,-0.385215322,2,4,1,3
35320317,489,-0.45230836,-1.020925862,-0.421791363,-0.72688754,3,1,2,2
35320318,282,-0.547583467,-0.286883608,0.174206895,-0.992075661,2,3,4,1
35320319,727,-0.287816184,-1.194197404,-0.319256134,-0.002160332,3,1,3,4
35320321,650,-0.239160947,-0.730933111,0.651977968,-0.974230377,3,2,5,1
35320322,1864,-0.329102573,-0.765817488,0.293089889,-0.585060364,3,2,4,2
35340021,1475,-0.542408034,-0.49591174,0.273368472,-0.661226085,2,2,4,2
35340022,399,1.548586284,2.530407307,-0.023693545,-0.031666538,5,5,3,4
35340023,656,1.59074915,0.710686152,4.596776814,-1.272934626,5,5,5,1
35340024,782,-0.470850933,-0.088243956,0.040290192,-0.435849282,3,3,3,3
35340025,932,-0.711321501,-0.200450671,-0.087590827,-0.66781252,2,3,3,2
35340026,391,-0.471651538,-0.41938592,0.103418362,-0.727307846,3,3,4,2
35340027,476,-0.445516495,-0.525554778,0.271657282,-0.984453237,3,2,4,1
35340028,471,-0.126030633,0.597614657,-0.12208414,-0.560974408,3,4,3,2
35340029,565,-0.585160233,-0.703279671,0.973314733,-0.756402588,2,2,5,2
35340030,461,1.614124532,0.184986708,0.693251754,-0.630684752,5,4,5,2
35340031,550,0.709943472,1.057759475,0.690649951,-0.60329374,4,5,5,2
35340032,524,0.308963377,0.791106874,-0.732340652,-0.621062714,4,5,1,2
35340033,356,0.299217358,-0.453878942,0.507690274,-1.483924701,4,2,4,1
35340034,441,-0.024603869,-0.034283477,0.848898396,-0.891328526,4,3,5,1
35340035,411,-0.031856584,0.554741719,-0.679810272,-0.942853275,4,4,2,1
35340036,442,0.668942693,1.387917494,0.280756295,-0.564721804,4,5,4,2
35340037,452,0.817625387,1.765362205,-0.339221789,-0.543541445,5,5,2,2
35340038,612,0.082160241,0.940011829,-0.290065409,-0.656527005,4,5,3,2
35340039,526,0.197844514,0.537118541,-0.700065699,-0.170145393,4,4,2,3
35340040,397,0.267067756,0.406833202,0.270417781,-1.160072081,4,4,4,1
35340041,357,0.229083098,0.546181998,-0.303455069,-0.87297685,4,4,3,1
35340042,414,1.40269937,0.336833198,1.946476022,-0.970532319,5,4,5,1
35340043,337,0.424439599,0.08924622,-0.298170965,-0.717962151,4,4,3,2
35340044,483,1.831974488,1.522278859,0.7247042,-0.668451824,5,5,5,2
35340045,490,0.771344912,0.913337073,-0.420864865,-0.481322696,5,5,2,3
35340046,499,0.626699799,1.485599902,-0.890865074,-0.649303936,4,5,1,2
35340051,575,0.252654454,-0.612874034,-0.227723613,-0.709000658,4,2,3,2
35340052,939,0.214533683,-0.906864077,0.712795246,-0.747080621,4,1,5,2
35340056,476,-0.189399409,-0.079960023,0.694868333,-0.97623117,3,3,5,1
35340057,488,-0.143980404,-0.069089733,0.069284936,-0.46937437,3,3,4,3
35340058,688,-1.258299362,-1.22796277,-0.777351562,-0.386157303,1,1,1,3
35340059,440,-0.45253507,-0.280488958,0.423645538,-0.998718011,3,3,4,1
35340060,1200,1.506891473,3.174768041,-0.884408469,-0.030995665,5,5,1,4
35340061,3268,-0.357023315,-1.033501835,0.035829812,-0.42156059,3,1,3,3
35340062,456,-0.081164162,0.372098962,0.5462782,-0.762163576,3,4,4,2
35340095,430,-0.039159287,-0.725234756,1.430890531,-1.187264624,4,2,5,1
35340096,447,1.245278142,2.020161285,0.191892889,-0.413337043,5,5,4,3
35340097,364,1.139634093,2.853115049,-0.325477405,-0.153358749,5,5,2,3
35340098,382,0.563534567,1.263189601,1.096692145,-0.673917189,4,5,5,2
35340099,533,0.414402971,0.660803199,2.042521011,-0.577553604,4,4,5,2
35340100,323,-0.448938131,1.049545049,0.420282517,-0.200162684,3,5,4,3
35340101,329,-0.439902126,0.061530827,0.722873181,-1.190103926,3,4,5,1
35340102,367,-0.62679423,-0.47974461,0.005098591,-0.815610713,2,2,3,1
35340103,1715,-0.491330974,-0.836190365,-0.730869402,-0.007517166,2,1,1,4
35340104,1925,-0.898501865,-0.470999575,0.145220899,-0.351876419,1,2,4,3
35340105,463,-0.495064883,0.611479965,-0.097155459,-0.378043505,2,4,3,3
35340123,749,0.635536324,0.459108743,0.647135835,-1.041844582,4,4,5,1
35340124,426,0.428401963,0.937548082,-0.183707177,-0.295037262,4,5,3,3
35340125,492,-0.03900597,1.269242909,-0.098296782,-0.521475294,4,5,3,2
35340126,388,0.561225917,1.939697929,-0.034638874,-1.152193894,4,5,3,1
35340127,535,0.282497603,1.237449771,-0.319717019,-0.72216731,4,5,3,2
35340128,390,0.235711614,1.661339976,-1.100079942,-0.678336215,4,5,1,2
35340129,395,1.613542492,2.389501898,0.413263521,-0.954174987,5,5,4,1
35340130,498,0.165816505,0.57666494,0.003493218,-0.804029728,4,4,3,1
35340131,551,-0.647018864,1.033389507,0.399497468,-0.786171297,2,5,4,2
35340132,469,-0.797220749,-0.41453023,-0.353673555,-0.925472182,1,3,2,1
35340133,578,-0.845825785,-0.372020745,-0.715686048,-0.686550312,1,3,2,2
35340134,522,-1.0560148,-0.211528655,-0.468228989,-0.227053904,1,3,2,3
35340135,834,-0.5165279,0.046912934,0.463672255,-0.387893844,2,4,4,3
35340136,618,0.544331479,0.923986787,0.565642211,-0.400314785,4,5,4,3
35340137,469,1.104681061,3.036364385,0.733700218,-0.31373072,5,5,5,3
35340138,662,0.342908798,0.032259271,0.561082698,-0.602719897,4,4,4,2
35340139,472,-0.009438549,1.406501825,-0.233250267,-0.61705845,4,5,3,2
35340140,499,-0.276708314,1.886781016,0.139997639,-0.231681609,3,5,4,3
35340141,765,-0.171882937,0.992487112,0.172756224,-0.615400081,3,5,4,2
35340142,403,-0.721396464,1.926985662,-1.232352153,-0.007528553,2,5,1,4
35340143,558,-0.831176226,0.190688699,0.41811948,-0.77025339,1,4,4,2
35340144,494,-0.763167502,-0.033589691,-0.344736886,-0.043569268,2,3,2,4
35340145,503,-0.28961546,-0.28752834,0.659148213,-0.542725246,3,3,5,2
35340146,651,0.102807665,1.443694307,1.15060511,-0.272860147,4,5,5,3
35340147,564,-0.63823094,-0.531508723,0.092840487,-0.607197881,2,2,4,2
35340148,592,-0.730487464,0.768683125,0.490166256,-0.363896294,2,5,4,3
35340149,593,-1.003749735,0.575926636,0.147024803,-0.755827885,1,4,4,2
35340150,714,-1.835834957,1.05202654,-1.077790825,0.232805904,1,5,1,4
35340151,555,-0.237815115,0.653977905,0.174353064,-1.078069698,3,4,4,1
35340152,563,-0.734996779,0.034380732,0.20918688,-0.398461152,2,4,4,3
35340153,499,-1.620217749,1.274729499,-0.883965683,-0.089455842,1,5,1,3
35340154,752,-1.497221077,1.226633322,-0.859724204,0.363607565,1,5,1,4
35340155,493,-1.397736745,0.570681904,-0.465902922,-0.519448279,1,4,2,2
35340156,661,-1.674956345,1.487124017,-0.897101426,0.140752729,1,5,1,4
35340157,544,-1.511218737,0.919624051,-0.76222956,0.354899567,1,5,1,4
35340158,622,-1.080364537,-0.210763208,-0.865807084,-0.746084569,1,3,1,2
35340159,584,-0.678009374,0.451968666,-0.93759627,-0.528763432,2,4,1,2
35340160,664,-1.213572703,1.002454283,0.293566956,-0.466415974,1,5,4,3
35340161,627,-1.163951374,-0.015190463,-0.450445825,-0.422783186,1,3,2,3
35340162,641,-0.964123739,0.106625202,-0.317712067,-0.153189086,1,4,3,3
35340163,590,-1.31572542,1.059326358,-0.282177272,-0.240634118,1,5,3,3
35340164,695,-1.740052606,0.991157286,-0.363293264,0.011985692,1,5,2,4
35340165,542,-1.053026,0.97465851,-0.805239565,-0.486388197,1,5,1,3
35340166,712,-1.079181654,1.100721768,-0.388828759,0.263533758,1,5,2,4
35340167,671,-1.788972279,2.096615681,-0.83196158,-0.011955494,1,5,1,4
35340168,626,-1.537930546,2.076282625,0.519908604,-0.554697196,1,5,4,2
35340169,538,-0.975238626,1.944890547,-0.346192957,0.215302391,1,5,2,4
35340170,585,-0.28095581,1.592953601,0.589164483,-0.26305434,3,5,5,3
35340171,505,-0.256813334,1.62765782,0.627078418,-1.11279161,3,5,5,1
35340172,449,-0.325451773,-0.506164612,-0.238133675,-0.797020543,3,2,3,2
35340173,717,-0.713300425,-0.526677391,-0.25176172,-0.935659271,2,2,3,1
35340174,591,-0.804384348,-0.590879136,0.172257932,-0.935982499,1,2,4,1
35340175,681,-0.982934721,-1.095947362,0.599497971,-0.711052491,1,1,5,2
35340176,775,-0.756087337,-0.174020207,-0.340756629,-0.567892215,2,3,2,2
35340177,536,-0.547006444,-1.123508083,-0.174795167,-0.875930409,2,1,3,1
35340178,410,-0.507279581,-0.744562304,-0.039541611,-0.763206616,2,2,3,2
35340179,509,-0.650104139,-0.79584375,-0.538039494,-0.845871532,2,1,2,1
35340180,777,-0.50572984,-0.802124604,-0.466305862,-0.761006936,2,1,2,2
35340181,457,-0.400690704,-0.576365216,-0.56502478,-0.754407082,3,2,2,2
35340182,1112,-1.208500771,-0.469219872,-0.951916399,-0.176749623,1,2,1,3
35340183,422,-0.927341095,-1.039857015,-0.461340231,-0.570107199,1,1,2,2
35340184,768,-0.828338445,-0.685434407,0.948873953,-0.748459501,1,2,5,2
35340185,596,1.973485264,1.086342992,0.886790505,-1.132399802,5,5,5,1
35340186,715,1.415878121,2.118759037,0.188015927,-0.75643166,5,5,4,2
35340187,732,2.454692498,1.339383929,0.772568587,-0.680563062,5,5,5,2
35340188,789,0.863306718,1.874034475,-0.244054949,-0.581561609,5,5,3,2
35340189,456,-0.690155152,-1.377633915,0.619648488,-0.644941333,2,1,5,2
35340190,707,-0.796853595,-0.461254281,-0.060777457,-0.667265943,1,2,3,2
35340191,468,-0.700540183,-0.022331758,0.119830563,-0.789167854,2,3,4,2
35340192,499,-0.745133957,-0.294253201,-0.341818395,-0.741667333,2,3,2,2
35340193,521,-0.618226142,-1.108100043,-0.266359791,-0.454400194,2,1,3,3
35340194,404,-0.454836757,-0.181693208,0.526654423,-0.990560317,3,3,4,1
35340195,409,-0.480915063,-0.951025817,0.019023682,-1.06420949,2,1,3,1
35340196,535,-0.607343958,-0.593424412,-0.226294987,-1.092329565,2,2,3,1
35340197,619,-0.670814718,-0.575096354,0.396315751,-0.838721058,2,2,4,1
35340198,616,-0.713372675,-0.607385596,-0.00890445,-0.635271468,2,2,3,2
35340199,723,-0.835277218,-0.298742352,-0.085822171,-1.023524708,1,3,3,1
35340200,554,-0.45358618,-0.879329962,0.21404794,-0.737997543,3,1,4,2
35340201,732,-0.086387286,-0.936742406,0.966435529,-1.051127379,3,1,5,1
35340202,517,0.152527982,-0.260639867,1.257832677,-1.268016335,4,3,5,1
35340203,488,0.427460486,-0.930060378,1.51174867,-0.996993191,4,1,5,1
35340204,576,0.286658534,-0.733999456,1.633104751,-1.039404131,4,2,5,1
35340205,508,-0.449163848,0.057852239,-0.148171115,-1.09527696,3,4,3,1
35340206,604,-0.694420825,-0.240767791,0.280165471,-1.000391131,2,3,4,1
35340207,544,-0.647777641,-0.481377409,-0.596451755,-1.026012238,2,2,2,1
35340208,553,-0.066183485,-0.553407213,1.127409917,-0.812134542,4,2,5,1
35340209,466,0.005226322,0.647798536,0.209713659,-0.74086195,4,4,4,2
35340210,677,-0.451843423,-0.293978711,-0.038507331,-0.558250256,3,3,3,2
35340211,581,-0.54146114,0.432447424,0.633629931,-1.059221603,2,4,5,1
35340212,447,0.347144653,0.765831479,0.792881256,-1.289227239,4,5,5,1
35340213,588,-0.168509242,1.420450433,0.572824284,-0.777014147,3,5,4,2
35340214,671,-0.609508935,-0.438224192,0.756383362,-0.758719544,2,2,5,2
35340215,520,-0.409595939,0.273592812,-0.280028082,-1.093741947,3,4,3,1
35340216,402,-0.26463176,-0.749504684,0.204941998,-1.449355187,3,2,4,1
35340217,514,-0.515953803,-0.642119954,-0.384342671,-1.03756874,2,2,2,1
35340218,597,0.068751997,1.132268968,0.53450777,-0.937343637,4,5,4,1
35340219,508,-0.116751591,0.691939024,0.471433579,-1.008899303,3,5,4,1
35340220,681,-0.622821576,-0.022465887,0.535884348,-1.031357511,2,3,4,1
35340221,1468,-0.200478849,-0.719040017,-0.045472267,-0.694485225,3,2,3,2
35340222,743,-0.583740113,-1.037202983,0.796597633,-0.418529997,2,1,5,3
35340223,286,-0.641592371,0.494373205,-0.595599366,-0.649982626,2,4,2,2
35360158,359,0.144030182,0.691851281,0.501925336,-1.103458273,4,5,4,1
35360159,441,-0.116414776,1.903541434,0.809021605,-1.158184064,3,5,5,1
35360160,309,-0.320352235,1.318809253,1.050342598,-1.135495564,3,5,5,1
35360161,398,-0.330025906,0.250299785,1.10793279,-0.789015157,3,4,5,2
35360163,366,-0.579833989,0.504665427,0.116562912,-1.150501738,2,4,4,1
35360164,463,-0.806691126,-0.285317932,0.497055458,-0.941260835,1,3,4,1
35360165,439,-0.22527943,0.218550746,0.476452626,-1.231917574,3,4,4,1
35360166,411,-0.607468391,-0.107456116,-0.02823437,-1.032425002,2,3,3,1
35360169,471,-0.191501529,-0.074017098,0.821334158,-0.956537435,3,3,5,1
35360170,509,0.818338405,0.823948458,1.543358147,-0.853531843,5,5,5,1
35360171,504,0.247280284,0.70542326,0.438425314,-0.855162054,4,5,4,1
35360172,448,-0.015650541,-0.073301069,0.655058382,-0.964057983,4,3,5,1
35360175,383,-0.858925547,-0.05633429,-0.081157421,-0.537110583,1,3,3,2
35360178,616,-0.184856048,0.26136296,0.179941011,-1.053341075,3,4,4,1
35360180,438,-0.325516748,-0.428981671,0.497212438,-1.163435404,3,2,4,1
35360181,498,-0.624274339,0.106417409,0.023611605,-1.055665095,2,4,3,1
35360183,440,0.057527328,-0.183288492,1.826982167,-1.033402761,4,3,5,1
35360184,479,0.143605919,0.902703742,0.749806939,-0.735351152,4,5,5,2
35360185,420,0.352985873,0.551786171,0.49587004,-1.189944753,4,4,4,1
35360186,349,0.416192889,1.576558327,0.594643897,-0.458393983,4,5,5,3
35360187,436,-0.133700826,1.216387033,0.103880183,-0.832388843,3,5,4,1
35360188,519,-0.289192402,-0.162732494,1.490322146,-0.998332991,3,3,5,1
35360196,532,-0.575755802,0.277868942,-0.179546952,-0.069816917,2,4,3,3
35360197,359,0.052476552,0.45904169,0.214814241,-1.330562155,4,4,4,1
35360198,366,-0.548955597,-0.67492039,0.132616553,-1.162428746,2,2,4,1
35360199,502,-0.246243325,0.053036996,0.231635747,-0.872229133,3,4,4,1
35360200,426,-0.816866922,0.613430517,0.197114509,-0.325419505,1,4,4,3
35360202,376,-0.114361671,0.779443898,0.548455166,-0.668275708,3,5,4,2
35360203,415,-0.5822453,1.13178583,0.363128037,-0.791121279,2,5,4,2
35360204,500,0.329384948,0.065662317,1.155052014,-0.60496463,4,4,5,2
35360207,462,-0.63822246,0.58912312,0.093309656,-0.817790434,2,4,4,1
35360208,410,-0.733033654,0.075710386,-0.058124752,-0.820823907,2,4,3,1
35360211,471,-0.799306539,0.45773591,0.027767239,-1.103754149,1,4,3,1
35360214,781,-0.651952423,-0.089814434,-0.317410111,-0.699911983,2,3,3,2
35360215,451,0.699437201,-0.155228201,1.125435604,-0.971970107,4,3,5,1
35360216,476,-1.032723675,-0.409792406,-0.988102234,-0.328638482,1,3,1,3
35360217,516,-0.959207757,-0.828094498,-0.445873888,-0.618893337,1,1,2,2
35360218,950,0.940577892,0.491375002,-0.269551062,-0.286339181,5,4,3,3
